Customer_ID,Month,Region,Industry,Segment,Revenue_USD,Active_Users,Support_Tickets,Renewal_Status,Churn_Probability
CUST-0271,2025-01,EMEA,MedTech,Enterprise,49850,240,3,Renewed,0.79
CUST-0271,2025-02,EMEA,MedTech,Enterprise,19840,379,5,Renewed,0.4
CUST-0271,2025-03,EMEA,MedTech,Enterprise,16440,408,6,Lost,0.76
CUST-0271,2025-04,EMEA,MedTech,Enterprise,34571,430,17,Renewed,0.8
CUST-0271,2025-05,EMEA,MedTech,Enterprise,34357,440,17,Lost,0.49
CUST-0271,2025-06,EMEA,MedTech,Enterprise,35086,104,18,Lost,1.0
CUST-0271,2025-07,EMEA,MedTech,Enterprise,15337,127,9,Renewed,0.48
CUST-0271,2025-08,EMEA,MedTech,Enterprise,47028,358,15,Renewed,0.04
CUST-0272,2024-03,North America,Pharma,Mid-Market,27889,424,12,Renewed,0.11
CUST-0272,2024-04,North America,Pharma,Mid-Market,9863,328,10,Renewed,0.7
CUST-0272,2024-05,North America,Pharma,Mid-Market,27753,31,11,Renewed,0.31
CUST-0272,2024-06,North America,Pharma,Mid-Market,37253,192,14,Renewed,0.01
CUST-0272,2024-07,North America,Pharma,Mid-Market,42388,96,8,Renewed,0.66
CUST-0272,2024-08,North America,Pharma,Mid-Market,19520,192,2,Renewed,0.02
CUST-0272,2024-09,North America,Pharma,Mid-Market,27572,67,6,Renewed,0.65
CUST-0272,2024-10,North America,Pharma,Mid-Market,23344,164,3,Renewed,0.28
CUST-0272,2024-11,North America,Pharma,Mid-Market,24977,389,5,Renewed,0.51
CUST-0272,2024-12,North America,Pharma,Mid-Market,11953,424,6,Lost,0.36
CUST-0272,2025-01,North America,Pharma,Mid-Market,18342,339,10,Renewed,0.0
CUST-0272,2025-02,North America,Pharma,Mid-Market,23729,19,0,Renewed,0.74
CUST-0272,2025-03,North America,Pharma,Mid-Market,7435,201,4,Renewed,0.79
CUST-0272,2025-04,North America,Pharma,Mid-Market,29400,433,15,Lost,0.41
CUST-0272,2025-05,North America,Pharma,Mid-Market,25630,53,10,Renewed,0.66
CUST-0272,2025-06,North America,Pharma,Mid-Market,17208,287,18,At Risk,0.53
CUST-0272,2025-07,North America,Pharma,Mid-Market,21116,222,13,At Risk,0.09
CUST-0272,2025-08,North America,Pharma,Mid-Market,46665,52,13,At Risk,0.36
CUST-0273,2024-11,APAC,Pharma,Mid-Market,46654,6,0,Lost,0.98
CUST-0273,2024-12,APAC,Pharma,Mid-Market,30868,424,18,Renewed,0.63
CUST-0273,2025-01,APAC,Pharma,Mid-Market,40862,144,6,Renewed,0.19
CUST-0273,2025-02,APAC,Pharma,Mid-Market,42154,107,1,At Risk,0.26
CUST-0273,2025-03,APAC,Pharma,Mid-Market,33082,221,3,Renewed,0.47
CUST-0273,2025-04,APAC,Pharma,Mid-Market,10826,480,3,Lost,0.39
CUST-0273,2025-05,APAC,Pharma,Mid-Market,32480,360,4,Renewed,0.27
CUST-0273,2025-06,APAC,Pharma,Mid-Market,10586,197,4,Renewed,0.38
CUST-0273,2025-07,APAC,Pharma,Mid-Market,41460,40,0,At Risk,1.0
CUST-0273,2025-08,APAC,Pharma,Mid-Market,14734,309,6,Renewed,0.69
CUST-0274,2024-07,EMEA,Pharma,Mid-Market,41084,176,13,Renewed,0.58
CUST-0274,2024-08,EMEA,Pharma,Mid-Market,19849,299,1,Renewed,0.81
CUST-0274,2024-09,EMEA,Pharma,Mid-Market,16050,39,11,Renewed,0.43
CUST-0274,2024-10,EMEA,Pharma,Mid-Market,49329,180,3,Renewed,0.81
CUST-0274,2024-11,EMEA,Pharma,Mid-Market,34233,291,15,Lost,0.71
CUST-0274,2024-12,EMEA,Pharma,Mid-Market,9438,330,1,Renewed,0.03
CUST-0274,2025-01,EMEA,Pharma,Mid-Market,42182,316,6,Renewed,0.17
CUST-0274,2025-02,EMEA,Pharma,Mid-Market,28703,216,5,At Risk,0.82
CUST-0274,2025-03,EMEA,Pharma,Mid-Market,11719,441,5,Renewed,0.37
CUST-0274,2025-04,EMEA,Pharma,Mid-Market,27857,35,19,Renewed,0.51
CUST-0274,2025-05,EMEA,Pharma,Mid-Market,38144,174,4,At Risk,0.77
CUST-0274,2025-06,EMEA,Pharma,Mid-Market,34913,335,19,Renewed,0.39
CUST-0274,2025-07,EMEA,Pharma,Mid-Market,14979,490,1,Renewed,0.3
CUST-0274,2025-08,EMEA,Pharma,Mid-Market,49004,54,15,Renewed,0.75
CUST-0275,2024-07,EMEA,MedTech,Mid-Market,17937,242,4,Renewed,0.48
CUST-0275,2024-08,EMEA,MedTech,Mid-Market,30737,338,18,Renewed,0.23
CUST-0275,2024-09,EMEA,MedTech,Mid-Market,14602,35,11,Renewed,0.09
CUST-0275,2024-10,EMEA,MedTech,Mid-Market,42167,480,15,At Risk,0.8
CUST-0275,2024-11,EMEA,MedTech,Mid-Market,17456,424,0,Renewed,0.92
CUST-0275,2024-12,EMEA,MedTech,Mid-Market,40856,118,5,Renewed,0.02
CUST-0275,2025-01,EMEA,MedTech,Mid-Market,6192,437,13,Renewed,0.67
CUST-0275,2025-02,EMEA,MedTech,Mid-Market,14060,93,15,Renewed,0.83
CUST-0275,2025-03,EMEA,MedTech,Mid-Market,18444,128,7,Renewed,0.23
CUST-0275,2025-04,EMEA,MedTech,Mid-Market,34872,393,4,At Risk,0.12
CUST-0275,2025-05,EMEA,MedTech,Mid-Market,32589,152,3,At Risk,0.39
CUST-0275,2025-06,EMEA,MedTech,Mid-Market,49782,291,8,At Risk,0.4
CUST-0275,2025-07,EMEA,MedTech,Mid-Market,33591,366,0,Renewed,0.28
CUST-0275,2025-08,EMEA,MedTech,Mid-Market,19069,381,15,At Risk,0.58
CUST-0276,2025-01,EMEA,MedTech,Enterprise,33254,14,15,Renewed,0.92
CUST-0276,2025-02,EMEA,MedTech,Enterprise,30411,288,2,Renewed,0.64
CUST-0276,2025-03,EMEA,MedTech,Enterprise,21106,240,11,Lost,0.71
CUST-0276,2025-04,EMEA,MedTech,Enterprise,49373,99,4,At Risk,0.79
CUST-0276,2025-05,EMEA,MedTech,Enterprise,31858,83,11,Renewed,0.16
CUST-0276,2025-06,EMEA,MedTech,Enterprise,44265,350,0,Lost,0.13
CUST-0276,2025-07,EMEA,MedTech,Enterprise,29418,53,15,Lost,0.21
CUST-0276,2025-08,EMEA,MedTech,Enterprise,26502,457,19,Renewed,0.62
CUST-0277,2024-10,North America,Pharma,SMB,11902,237,0,Renewed,0.62
CUST-0277,2024-11,North America,Pharma,SMB,9897,79,18,At Risk,0.75
CUST-0277,2024-12,North America,Pharma,SMB,48803,405,10,Renewed,0.45
CUST-0277,2025-01,North America,Pharma,SMB,25637,257,19,Renewed,0.15
CUST-0277,2025-02,North America,Pharma,SMB,48281,101,17,Renewed,0.3
CUST-0277,2025-03,North America,Pharma,SMB,35567,307,3,Renewed,0.02
CUST-0277,2025-04,North America,Pharma,SMB,43744,349,8,At Risk,0.5
CUST-0277,2025-05,North America,Pharma,SMB,37277,387,12,At Risk,0.87
CUST-0277,2025-06,North America,Pharma,SMB,25496,181,16,Renewed,0.24
CUST-0277,2025-07,North America,Pharma,SMB,22146,64,1,Renewed,0.13
CUST-0277,2025-08,North America,Pharma,SMB,18073,100,17,At Risk,0.25
CUST-0278,2024-03,APAC,High-Tech,SMB,24483,330,1,Renewed,0.33
CUST-0278,2024-04,APAC,High-Tech,SMB,48268,305,6,Lost,0.46
CUST-0278,2024-05,APAC,High-Tech,SMB,35024,368,2,Renewed,0.78
CUST-0278,2024-06,APAC,High-Tech,SMB,18310,37,15,At Risk,0.29
CUST-0278,2024-07,APAC,High-Tech,SMB,45943,385,17,Renewed,0.26
CUST-0278,2024-08,APAC,High-Tech,SMB,36257,57,18,Renewed,0.1
CUST-0278,2024-09,APAC,High-Tech,SMB,44082,322,16,Renewed,0.44
CUST-0278,2024-10,APAC,High-Tech,SMB,34048,121,10,At Risk,0.78
CUST-0278,2024-11,APAC,High-Tech,SMB,13503,194,5,Renewed,0.04
CUST-0278,2024-12,APAC,High-Tech,SMB,7934,476,12,Renewed,0.6
CUST-0278,2025-01,APAC,High-Tech,SMB,19926,98,15,Renewed,0.35
CUST-0278,2025-02,APAC,High-Tech,SMB,19795,191,6,At Risk,0.14
CUST-0278,2025-03,APAC,High-Tech,SMB,6237,494,6,Renewed,0.07
CUST-0278,2025-04,APAC,High-Tech,SMB,30221,378,11,Renewed,0.01
CUST-0278,2025-05,APAC,High-Tech,SMB,24752,365,12,Renewed,0.52
CUST-0278,2025-06,APAC,High-Tech,SMB,25822,380,13,Renewed,0.81
CUST-0278,2025-07,APAC,High-Tech,SMB,38780,42,13,Lost,0.55
CUST-0278,2025-08,APAC,High-Tech,SMB,6209,267,2,Renewed,0.76
CUST-0279,2024-06,North America,Pharma,Mid-Market,40771,312,9,Lost,0.08
CUST-0279,2024-07,North America,Pharma,Mid-Market,20852,169,6,Renewed,0.14
CUST-0279,2024-08,North America,Pharma,Mid-Market,20155,87,16,Renewed,0.58
CUST-0279,2024-09,North America,Pharma,Mid-Market,40853,225,7,Renewed,0.59
CUST-0279,2024-10,North America,Pharma,Mid-Market,29131,232,2,Renewed,0.75
CUST-0279,2024-11,North America,Pharma,Mid-Market,28101,105,9,Renewed,0.01
CUST-0279,2024-12,North America,Pharma,Mid-Market,7542,175,8,At Risk,0.87
CUST-0279,2025-01,North America,Pharma,Mid-Market,28684,409,5,Renewed,0.55
CUST-0279,2025-02,North America,Pharma,Mid-Market,12791,123,12,Renewed,0.58
CUST-0279,2025-03,North America,Pharma,Mid-Market,37570,33,2,Renewed,0.67
CUST-0279,2025-04,North America,Pharma,Mid-Market,45393,268,0,Renewed,0.83
CUST-0279,2025-05,North America,Pharma,Mid-Market,43894,319,1,At Risk,0.51
CUST-0279,2025-06,North America,Pharma,Mid-Market,28477,369,3,Renewed,0.65
CUST-0279,2025-07,North America,Pharma,Mid-Market,44507,179,7,At Risk,0.23
CUST-0279,2025-08,North America,Pharma,Mid-Market,35266,182,1,Renewed,0.93
CUST-0280,2024-09,North America,MedTech,SMB,45074,315,9,Renewed,0.06
CUST-0280,2024-10,North America,MedTech,SMB,21578,364,6,Renewed,0.35
CUST-0280,2024-11,North America,MedTech,SMB,25185,282,18,Renewed,0.56
CUST-0280,2024-12,North America,MedTech,SMB,29777,61,10,At Risk,0.29
CUST-0280,2025-01,North America,MedTech,SMB,20913,81,7,Renewed,0.92
CUST-0280,2025-02,North America,MedTech,SMB,19129,82,1,Renewed,0.59
CUST-0280,2025-03,North America,MedTech,SMB,42691,359,0,Renewed,0.77
CUST-0280,2025-04,North America,MedTech,SMB,20353,265,9,At Risk,0.62
CUST-0280,2025-05,North America,MedTech,SMB,17709,178,6,Renewed,0.92
CUST-0280,2025-06,North America,MedTech,SMB,18529,271,8,Renewed,0.94
CUST-0280,2025-07,North America,MedTech,SMB,48730,120,5,Renewed,0.31
CUST-0280,2025-08,North America,MedTech,SMB,47380,58,1,Renewed,0.99
CUST-0281,2024-10,North America,MedTech,SMB,17505,457,14,Renewed,0.99
CUST-0281,2024-11,North America,MedTech,SMB,19689,155,10,Lost,0.78
CUST-0281,2024-12,North America,MedTech,SMB,39293,494,18,At Risk,0.0
CUST-0281,2025-01,North America,MedTech,SMB,22668,55,14,At Risk,0.99
CUST-0281,2025-02,North America,MedTech,SMB,39316,392,19,At Risk,0.29
CUST-0281,2025-03,North America,MedTech,SMB,6442,246,11,At Risk,0.25
CUST-0281,2025-04,North America,MedTech,SMB,25041,276,4,Renewed,0.52
CUST-0281,2025-05,North America,MedTech,SMB,24353,33,7,Renewed,0.79
CUST-0281,2025-06,North America,MedTech,SMB,5708,73,3,Renewed,0.37
CUST-0281,2025-07,North America,MedTech,SMB,35107,85,14,Lost,0.1
CUST-0281,2025-08,North America,MedTech,SMB,29517,371,3,Renewed,0.78
CUST-0282,2024-02,North America,MedTech,Enterprise,20294,216,17,At Risk,0.66
CUST-0282,2024-03,North America,MedTech,Enterprise,28758,311,1,Renewed,0.88
CUST-0282,2024-04,North America,MedTech,Enterprise,25285,63,1,Renewed,0.91
CUST-0282,2024-05,North America,MedTech,Enterprise,35630,123,13,Lost,0.69
CUST-0282,2024-06,North America,MedTech,Enterprise,8513,147,0,Renewed,0.91
CUST-0282,2024-07,North America,MedTech,Enterprise,30683,75,4,At Risk,0.49
CUST-0282,2024-08,North America,MedTech,Enterprise,42887,240,7,Renewed,0.78
CUST-0282,2024-09,North America,MedTech,Enterprise,28882,249,10,At Risk,0.57
CUST-0282,2024-10,North America,MedTech,Enterprise,28146,80,6,Renewed,0.18
CUST-0282,2024-11,North America,MedTech,Enterprise,31705,390,10,Renewed,0.72
CUST-0282,2024-12,North America,MedTech,Enterprise,38294,62,17,Renewed,0.22
CUST-0282,2025-01,North America,MedTech,Enterprise,29868,20,17,Renewed,0.54
CUST-0282,2025-02,North America,MedTech,Enterprise,26338,440,15,Lost,0.87
CUST-0282,2025-03,North America,MedTech,Enterprise,12086,115,17,Renewed,0.97
CUST-0282,2025-04,North America,MedTech,Enterprise,21692,414,12,Renewed,0.72
CUST-0282,2025-05,North America,MedTech,Enterprise,16309,432,1,Renewed,0.44
CUST-0282,2025-06,North America,MedTech,Enterprise,12211,400,13,At Risk,0.58
CUST-0282,2025-07,North America,MedTech,Enterprise,12322,229,1,Renewed,0.88
CUST-0282,2025-08,North America,MedTech,Enterprise,48877,251,10,Renewed,0.48
CUST-0283,2024-04,EMEA,High-Tech,Mid-Market,42454,172,0,Renewed,0.33
CUST-0283,2024-05,EMEA,High-Tech,Mid-Market,8678,237,16,Lost,0.97
CUST-0283,2024-06,EMEA,High-Tech,Mid-Market,46338,467,18,At Risk,0.99
CUST-0283,2024-07,EMEA,High-Tech,Mid-Market,36784,195,2,Renewed,0.4
CUST-0283,2024-08,EMEA,High-Tech,Mid-Market,12360,333,16,Renewed,0.35
CUST-0283,2024-09,EMEA,High-Tech,Mid-Market,22340,487,8,Lost,0.6
CUST-0283,2024-10,EMEA,High-Tech,Mid-Market,23281,83,15,Renewed,0.58
CUST-0283,2024-11,EMEA,High-Tech,Mid-Market,10518,333,19,Renewed,0.6
CUST-0283,2024-12,EMEA,High-Tech,Mid-Market,44698,159,17,Renewed,0.74
CUST-0283,2025-01,EMEA,High-Tech,Mid-Market,22964,178,8,Renewed,0.85
CUST-0283,2025-02,EMEA,High-Tech,Mid-Market,28938,356,10,At Risk,0.37
CUST-0283,2025-03,EMEA,High-Tech,Mid-Market,43493,268,4,Lost,0.09
CUST-0283,2025-04,EMEA,High-Tech,Mid-Market,12973,401,5,Renewed,0.63
CUST-0283,2025-05,EMEA,High-Tech,Mid-Market,47642,346,2,Renewed,0.38
CUST-0283,2025-06,EMEA,High-Tech,Mid-Market,6493,434,2,Renewed,0.75
CUST-0283,2025-07,EMEA,High-Tech,Mid-Market,21955,438,11,At Risk,0.3
CUST-0283,2025-08,EMEA,High-Tech,Mid-Market,13401,381,18,At Risk,0.82
CUST-0284,2024-06,North America,Pharma,Enterprise,18344,345,16,Renewed,0.84
CUST-0284,2024-07,North America,Pharma,Enterprise,9969,363,7,Renewed,0.55
CUST-0284,2024-08,North America,Pharma,Enterprise,17702,405,5,Renewed,0.99
CUST-0284,2024-09,North America,Pharma,Enterprise,49231,350,0,At Risk,0.71
CUST-0284,2024-10,North America,Pharma,Enterprise,44558,299,5,Renewed,0.59
CUST-0284,2024-11,North America,Pharma,Enterprise,39217,347,2,Renewed,0.52
CUST-0284,2024-12,North America,Pharma,Enterprise,34605,360,4,Renewed,0.89
CUST-0284,2025-01,North America,Pharma,Enterprise,43140,491,3,At Risk,0.44
CUST-0284,2025-02,North America,Pharma,Enterprise,46166,322,18,Renewed,0.95
CUST-0284,2025-03,North America,Pharma,Enterprise,24100,56,4,Renewed,0.85
CUST-0284,2025-04,North America,Pharma,Enterprise,34756,266,2,Renewed,0.95
CUST-0284,2025-05,North America,Pharma,Enterprise,42031,64,1,Renewed,0.32
CUST-0284,2025-06,North America,Pharma,Enterprise,7283,446,8,Renewed,0.92
CUST-0284,2025-07,North America,Pharma,Enterprise,29642,461,15,Renewed,0.49
CUST-0284,2025-08,North America,Pharma,Enterprise,5121,110,0,At Risk,0.27
CUST-0285,2024-04,APAC,MedTech,Mid-Market,49743,82,16,Renewed,0.53
CUST-0285,2024-05,APAC,MedTech,Mid-Market,19029,426,8,At Risk,0.23
CUST-0285,2024-06,APAC,MedTech,Mid-Market,49591,351,19,Renewed,0.97
CUST-0285,2024-07,APAC,MedTech,Mid-Market,39017,269,9,Renewed,0.95
CUST-0285,2024-08,APAC,MedTech,Mid-Market,15270,121,17,Renewed,0.81
CUST-0285,2024-09,APAC,MedTech,Mid-Market,6795,400,13,Renewed,0.97
CUST-0285,2024-10,APAC,MedTech,Mid-Market,46313,347,0,Renewed,0.63
CUST-0285,2024-11,APAC,MedTech,Mid-Market,26562,362,0,Lost,0.38
CUST-0285,2024-12,APAC,MedTech,Mid-Market,12625,312,16,Renewed,0.92
CUST-0285,2025-01,APAC,MedTech,Mid-Market,6339,136,1,Renewed,0.58
CUST-0285,2025-02,APAC,MedTech,Mid-Market,6755,334,0,Renewed,0.29
CUST-0285,2025-03,APAC,MedTech,Mid-Market,40480,151,1,Lost,0.66
CUST-0285,2025-04,APAC,MedTech,Mid-Market,33440,116,0,Renewed,0.05
CUST-0285,2025-05,APAC,MedTech,Mid-Market,23342,47,16,Renewed,0.41
CUST-0285,2025-06,APAC,MedTech,Mid-Market,6791,467,12,Lost,0.4
CUST-0285,2025-07,APAC,MedTech,Mid-Market,35116,103,0,Lost,0.34
CUST-0285,2025-08,APAC,MedTech,Mid-Market,17883,224,6,Renewed,0.85
CUST-0286,2024-06,APAC,Pharma,Enterprise,32508,249,12,At Risk,0.52
CUST-0286,2024-07,APAC,Pharma,Enterprise,9801,458,7,Renewed,0.24
CUST-0286,2024-08,APAC,Pharma,Enterprise,7999,55,8,Renewed,0.66
CUST-0286,2024-09,APAC,Pharma,Enterprise,31557,469,3,At Risk,0.85
CUST-0286,2024-10,APAC,Pharma,Enterprise,19716,167,11,Renewed,0.81
CUST-0286,2024-11,APAC,Pharma,Enterprise,42741,299,11,Lost,0.24
CUST-0286,2024-12,APAC,Pharma,Enterprise,28111,452,15,Renewed,0.45
CUST-0286,2025-01,APAC,Pharma,Enterprise,16317,198,11,Renewed,0.9
CUST-0286,2025-02,APAC,Pharma,Enterprise,33916,362,13,Renewed,0.88
CUST-0286,2025-03,APAC,Pharma,Enterprise,30265,102,11,Lost,0.21
CUST-0286,2025-04,APAC,Pharma,Enterprise,20508,89,15,Lost,0.37
CUST-0286,2025-05,APAC,Pharma,Enterprise,43093,252,19,Renewed,0.08
CUST-0286,2025-06,APAC,Pharma,Enterprise,31980,43,1,Lost,0.06
CUST-0286,2025-07,APAC,Pharma,Enterprise,33081,65,5,Renewed,0.91
CUST-0286,2025-08,APAC,Pharma,Enterprise,15302,14,11,Renewed,0.29
CUST-0287,2024-09,North America,High-Tech,Enterprise,21713,72,7,Renewed,0.03
CUST-0287,2024-10,North America,High-Tech,Enterprise,22685,96,1,Renewed,0.18
CUST-0287,2024-11,North America,High-Tech,Enterprise,30066,142,3,Renewed,0.35
CUST-0287,2024-12,North America,High-Tech,Enterprise,33841,68,16,Renewed,0.15
CUST-0287,2025-01,North America,High-Tech,Enterprise,12713,305,11,Renewed,0.98
CUST-0287,2025-02,North America,High-Tech,Enterprise,24691,400,18,Renewed,0.66
CUST-0287,2025-03,North America,High-Tech,Enterprise,29309,54,7,Lost,0.1
CUST-0287,2025-04,North America,High-Tech,Enterprise,45937,494,8,Lost,0.17
CUST-0287,2025-05,North America,High-Tech,Enterprise,39103,211,8,Lost,0.04
CUST-0287,2025-06,North America,High-Tech,Enterprise,21633,477,1,Renewed,0.77
CUST-0287,2025-07,North America,High-Tech,Enterprise,42119,295,5,At Risk,0.53
CUST-0287,2025-08,North America,High-Tech,Enterprise,46334,51,1,Lost,1.0
CUST-0288,2024-08,APAC,High-Tech,Mid-Market,9593,42,4,Renewed,0.99
CUST-0288,2024-09,APAC,High-Tech,Mid-Market,20767,305,4,At Risk,0.74
CUST-0288,2024-10,APAC,High-Tech,Mid-Market,28640,388,7,Renewed,0.1
CUST-0288,2024-11,APAC,High-Tech,Mid-Market,18704,303,0,Renewed,0.77
CUST-0288,2024-12,APAC,High-Tech,Mid-Market,33725,114,19,Renewed,0.95
CUST-0288,2025-01,APAC,High-Tech,Mid-Market,15436,79,19,Renewed,0.46
CUST-0288,2025-02,APAC,High-Tech,Mid-Market,13947,405,16,At Risk,0.24
CUST-0288,2025-03,APAC,High-Tech,Mid-Market,9803,443,10,Renewed,0.61
CUST-0288,2025-04,APAC,High-Tech,Mid-Market,29673,268,0,Renewed,0.98
CUST-0288,2025-05,APAC,High-Tech,Mid-Market,35817,350,7,Renewed,0.42
CUST-0288,2025-06,APAC,High-Tech,Mid-Market,32528,480,13,Renewed,0.43
CUST-0288,2025-07,APAC,High-Tech,Mid-Market,22892,119,16,At Risk,0.54
CUST-0288,2025-08,APAC,High-Tech,Mid-Market,31848,111,19,Renewed,0.23
CUST-0289,2024-07,EMEA,MedTech,SMB,23305,93,0,Renewed,0.64
CUST-0289,2024-08,EMEA,MedTech,SMB,32472,453,16,Renewed,0.75
CUST-0289,2024-09,EMEA,MedTech,SMB,46918,388,11,Renewed,0.39
CUST-0289,2024-10,EMEA,MedTech,SMB,39461,122,2,At Risk,0.79
CUST-0289,2024-11,EMEA,MedTech,SMB,41900,273,4,Renewed,0.91
CUST-0289,2024-12,EMEA,MedTech,SMB,37345,454,2,Renewed,0.57
CUST-0289,2025-01,EMEA,MedTech,SMB,38559,219,6,Renewed,0.26
CUST-0289,2025-02,EMEA,MedTech,SMB,10060,275,10,Renewed,0.81
CUST-0289,2025-03,EMEA,MedTech,SMB,26216,264,1,Renewed,0.29
CUST-0289,2025-04,EMEA,MedTech,SMB,20156,227,12,Renewed,0.67
CUST-0289,2025-05,EMEA,MedTech,SMB,41332,377,4,At Risk,0.11
CUST-0289,2025-06,EMEA,MedTech,SMB,17243,175,6,Renewed,0.63
CUST-0289,2025-07,EMEA,MedTech,SMB,27283,236,15,At Risk,0.39
CUST-0289,2025-08,EMEA,MedTech,SMB,6499,184,2,Renewed,0.78
CUST-0290,2025-03,APAC,Pharma,Enterprise,42807,244,8,At Risk,0.91
CUST-0290,2025-04,APAC,Pharma,Enterprise,16525,434,3,At Risk,0.53
CUST-0290,2025-05,APAC,Pharma,Enterprise,19480,131,14,Renewed,0.15
CUST-0290,2025-06,APAC,Pharma,Enterprise,11166,63,6,Renewed,0.4
CUST-0290,2025-07,APAC,Pharma,Enterprise,24530,481,2,Renewed,0.43
CUST-0290,2025-08,APAC,Pharma,Enterprise,25418,286,7,Lost,0.44
CUST-0291,2024-10,EMEA,MedTech,Mid-Market,31108,195,1,Lost,0.97
CUST-0291,2024-11,EMEA,MedTech,Mid-Market,22052,422,9,At Risk,0.19
CUST-0291,2024-12,EMEA,MedTech,Mid-Market,12197,322,2,Renewed,0.58
CUST-0291,2025-01,EMEA,MedTech,Mid-Market,8091,77,2,Renewed,0.6
CUST-0291,2025-02,EMEA,MedTech,Mid-Market,24007,407,13,Renewed,0.32
CUST-0291,2025-03,EMEA,MedTech,Mid-Market,6575,81,7,At Risk,1.0
CUST-0291,2025-04,EMEA,MedTech,Mid-Market,45165,131,0,Renewed,0.86
CUST-0291,2025-05,EMEA,MedTech,Mid-Market,48233,249,6,Renewed,0.79
CUST-0291,2025-06,EMEA,MedTech,Mid-Market,40162,227,18,Renewed,0.61
CUST-0291,2025-07,EMEA,MedTech,Mid-Market,26428,47,16,Renewed,0.21
CUST-0291,2025-08,EMEA,MedTech,Mid-Market,29480,388,14,Renewed,0.89
CUST-0292,2024-10,North America,High-Tech,Mid-Market,46057,313,9,At Risk,0.66
CUST-0292,2024-11,North America,High-Tech,Mid-Market,26189,464,5,Renewed,0.58
CUST-0292,2024-12,North America,High-Tech,Mid-Market,15083,198,13,Renewed,0.01
CUST-0292,2025-01,North America,High-Tech,Mid-Market,41200,290,3,Renewed,0.76
CUST-0292,2025-02,North America,High-Tech,Mid-Market,34703,134,13,Renewed,0.1
CUST-0292,2025-03,North America,High-Tech,Mid-Market,19856,155,13,Renewed,0.69
CUST-0292,2025-04,North America,High-Tech,Mid-Market,30607,342,11,At Risk,0.64
CUST-0292,2025-05,North America,High-Tech,Mid-Market,24412,431,17,Renewed,0.43
CUST-0292,2025-06,North America,High-Tech,Mid-Market,18298,201,16,Renewed,0.58
CUST-0292,2025-07,North America,High-Tech,Mid-Market,34230,382,19,Renewed,0.79
CUST-0292,2025-08,North America,High-Tech,Mid-Market,36757,21,3,Renewed,0.65
CUST-0293,2024-07,EMEA,MedTech,Mid-Market,14505,69,7,At Risk,0.94
CUST-0293,2024-08,EMEA,MedTech,Mid-Market,23176,204,15,At Risk,0.04
CUST-0293,2024-09,EMEA,MedTech,Mid-Market,44219,302,1,Renewed,0.73
CUST-0293,2024-10,EMEA,MedTech,Mid-Market,40322,412,0,Renewed,0.56
CUST-0293,2024-11,EMEA,MedTech,Mid-Market,24079,133,5,Renewed,0.64
CUST-0293,2024-12,EMEA,MedTech,Mid-Market,37004,370,12,Renewed,0.18
CUST-0293,2025-01,EMEA,MedTech,Mid-Market,44439,85,10,Renewed,0.79
CUST-0293,2025-02,EMEA,MedTech,Mid-Market,45209,445,4,Renewed,0.54
CUST-0293,2025-03,EMEA,MedTech,Mid-Market,8560,381,7,Renewed,0.35
CUST-0293,2025-04,EMEA,MedTech,Mid-Market,30427,48,14,At Risk,0.17
CUST-0293,2025-05,EMEA,MedTech,Mid-Market,28855,207,0,Lost,0.67
CUST-0293,2025-06,EMEA,MedTech,Mid-Market,30500,183,8,Lost,0.8
CUST-0293,2025-07,EMEA,MedTech,Mid-Market,13674,454,0,Renewed,0.35
CUST-0293,2025-08,EMEA,MedTech,Mid-Market,23974,68,17,At Risk,0.75
CUST-0294,2024-02,North America,MedTech,Enterprise,35839,403,12,Renewed,0.76
CUST-0294,2024-03,North America,MedTech,Enterprise,26037,160,18,Renewed,0.91
CUST-0294,2024-04,North America,MedTech,Enterprise,19644,211,2,Renewed,0.32
CUST-0294,2024-05,North America,MedTech,Enterprise,35659,294,0,Renewed,0.44
CUST-0294,2024-06,North America,MedTech,Enterprise,41366,291,5,Renewed,0.65
CUST-0294,2024-07,North America,MedTech,Enterprise,24725,178,7,Renewed,0.04
CUST-0294,2024-08,North America,MedTech,Enterprise,46917,215,5,Renewed,0.66
CUST-0294,2024-09,North America,MedTech,Enterprise,5516,77,9,Lost,0.89
CUST-0294,2024-10,North America,MedTech,Enterprise,33882,175,0,Renewed,0.35
CUST-0294,2024-11,North America,MedTech,Enterprise,27546,56,13,At Risk,0.52
CUST-0294,2024-12,North America,MedTech,Enterprise,7474,104,11,At Risk,0.67
CUST-0294,2025-01,North America,MedTech,Enterprise,8714,394,15,Renewed,0.02
CUST-0294,2025-02,North America,MedTech,Enterprise,18993,139,8,At Risk,0.93
CUST-0294,2025-03,North America,MedTech,Enterprise,32801,360,7,Renewed,0.96
CUST-0294,2025-04,North America,MedTech,Enterprise,11076,69,16,Renewed,0.55
CUST-0294,2025-05,North America,MedTech,Enterprise,48916,72,12,Renewed,0.99
CUST-0294,2025-06,North America,MedTech,Enterprise,9457,47,19,Renewed,0.75
CUST-0294,2025-07,North America,MedTech,Enterprise,49306,462,10,Renewed,0.23
CUST-0294,2025-08,North America,MedTech,Enterprise,20481,47,8,Renewed,0.38
CUST-0295,2024-06,EMEA,High-Tech,Enterprise,24341,278,1,Renewed,0.84
